LeftBreakpoint,RightBreakpoint,FFPM,Total_Count_(SC+RC),Splice_Site,Total_Mapped_Reads,Left_Exon,Right_Exon,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,exon_count5,exon_count3,LeftStrand_+,LeftStrand__,RightStrand__,RightStrand_+,Chromosome_Feature_Interchromosomal,Chromosome_Feature_Intrachromosomal,Same_Strand_No,Same_Strand_Yes,Reciprocal_Fusion_Yes,Reciprocal_Fusion_No,Splice_Pattern_InFrame,Splice_Pattern_FrameShift,Splice_Pattern_Unknown,Splice_Pattern_Class_CanonicalPattern,Splice_Pattern_Class_NonCanonicalPattern,5_loc_M,5_loc_S,5_loc_E,5_loc_O,3_loc_M,3_loc_S,3_loc_E,3_loc_O,alternative_junction_Yes,alternative_junction_No
6279971,148937947,0.358478,8.0,2,22316554.0,2.0,6.0,6279708.0,6280173.0,465.0,148937916.0,148943149.0,5233.0,2,3,6,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
88328921,88210835,3.27111,73.0,0,22316554.0,1.0,1.0,88315712.0,88329135.0,13423.0,88210648.0,88214383.0,3735.0,2,11,2,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6279971,148937947,0.618618,20.0,2,32330138.0,2.0,6.0,6279708.0,6280173.0,465.0,148937916.0,148943149.0,5233.0,2,3,6,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
88328921,88210835,3.34054,108.0,0,32330138.0,1.0,1.0,88315712.0,88329135.0,13423.0,88210648.0,88214383.0,3735.0,2,11,2,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
274384166,72738221,0.407934,6.0,4,14708247.0,1.0,2.0,274383766.0,274409275.0,25509.0,72729302.0,72738636.0,9334.0,1,8,3,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
22215326,179433116,1.49576,22.0,0,14708247.0,2.0,3.0,22214840.0,22216179.0,1339.0,179432071.0,179434295.0,2224.0,4,2,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
13716239,127175327,0.407934,6.0,5,14708247.0,2.0,2.0,13715219.0,13719719.0,4500.0,127160226.0,127175764.0,15538.0,2,4,5,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
16098607,16326149,0.136722,4.0,0,29256415.0,6.0,14.0,16090658.0,16105425.0,14767.0,16311355.0,16327632.0,16277.0,1,7,15,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
22215326,179433116,1.0596,31.0,0,29256415.0,2.0,3.0,22214840.0,22216179.0,1339.0,179432071.0,179434295.0,2224.0,4,2,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
179433140,22215303,0.170903,5.0,7,29256415.0,3.0,2.0,179432071.0,179434295.0,2224.0,22214840.0,22216179.0,1339.0,7,4,2,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6279971,148937947,0.239264,7.0,2,29256415.0,2.0,6.0,6279708.0,6280173.0,465.0,148937916.0,148943149.0,5233.0,2,3,6,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
13716239,127175327,0.136722,4.0,5,29256415.0,2.0,2.0,13715219.0,13719719.0,4500.0,127160226.0,127175764.0,15538.0,2,4,5,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
303132561,240451666,0.821555,16.0,0,19475252.0,1.0,1.0,303132398.0,303134412.0,2014.0,240450534.0,240452106.0,1572.0,1,3,3,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
11564038,11242269,2.7214,53.0,0,19475252.0,1.0,2.0,11563544.0,11568791.0,5247.0,11238776.0,11248239.0,9463.0,3,3,5,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
224575945,175939687,0.564819,11.0,0,19475252.0,6.0,5.0,224573067.0,224576214.0,3147.0,175939332.0,175949107.0,9775.0,2,6,5,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
67417664,146026827,1.28368,25.0,0,19475252.0,22.0,2.0,67393067.0,67424358.0,31291.0,146020322.0,146027329.0,7007.0,1,33,8,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
52397029,22896610,0.359431,7.0,10,19475252.0,1.0,1.0,52396879.0,52397849.0,970.0,22891546.0,22897045.0,5499.0,3,1,4,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
88328921,88210835,5.5455,108.0,0,19475252.0,1.0,1.0,88315712.0,88329135.0,13423.0,88210648.0,88214383.0,3735.0,2,11,2,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
303132561,240451666,1.67733,40.0,0,23847454.0,1.0,1.0,303132398.0,303134412.0,2014.0,240450534.0,240452106.0,1572.0,1,3,3,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
11564038,11242269,2.30633,55.0,0,23847454.0,1.0,2.0,11563544.0,11568791.0,5247.0,11238776.0,11248239.0,9463.0,3,3,5,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
224575945,175939687,0.419332,10.0,0,23847454.0,6.0,5.0,224573067.0,224576214.0,3147.0,175939332.0,175949107.0,9775.0,2,6,5,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
67417664,146026827,0.754798,18.0,0,23847454.0,22.0,2.0,67393067.0,67424358.0,31291.0,146020322.0,146027329.0,7007.0,1,33,8,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
88328921,88210835,4.40299,105.0,0,23847454.0,1.0,1.0,88315712.0,88329135.0,13423.0,88210648.0,88214383.0,3735.0,2,11,2,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
11564038,11242269,1.95491,57.0,0,29157317.0,1.0,2.0,11563544.0,11568791.0,5247.0,11238776.0,11248239.0,9463.0,3,3,5,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
133773152,222088326,0.137187,4.0,11,29157317.0,1.0,2.0,133772518.0,133773726.0,1208.0,222086026.0,222091136.0,5110.0,3,1,4,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
217958499,217947800,0.20578,6.0,12,29157317.0,5.0,6.0,217953019.0,217965311.0,12292.0,217945088.0,217952353.0,7265.0,1,1,13,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
239334320,239346848,2.91522,85.0,0,29157317.0,7.0,7.0,239326471.0,239337775.0,11304.0,239339326.0,239352162.0,12836.0,8,10,19,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
224575945,175939687,0.480154,14.0,0,29157317.0,6.0,5.0,224573067.0,224576214.0,3147.0,175939332.0,175949107.0,9775.0,2,6,5,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
13118637,142892047,0.137187,4.0,0,29157317.0,1.0,2.0,13113072.0,13119519.0,6447.0,142885283.0,142892638.0,7355.0,2,6,2,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
167471899,167435864,0.411561,12.0,0,29157317.0,4.0,9.0,167468812.0,167473235.0,4423.0,167432738.0,167447908.0,15170.0,3,7,18,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
88328921,88210835,5.59036,163.0,0,29157317.0,1.0,1.0,88315712.0,88329135.0,13423.0,88210648.0,88214383.0,3735.0,2,11,2,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
11564038,11242269,1.33591,36.0,0,26947844.0,1.0,2.0,11563544.0,11568791.0,5247.0,11238776.0,11248239.0,9463.0,3,3,5,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
217958499,217947800,0.408196,11.0,12,26947844.0,5.0,6.0,217953019.0,217965311.0,12292.0,217945088.0,217952353.0,7265.0,1,1,13,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
239334320,239346848,3.08002,83.0,0,26947844.0,7.0,7.0,239326471.0,239337775.0,11304.0,239339326.0,239352162.0,12836.0,8,10,19,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
224575945,175939687,0.222652,6.0,0,26947844.0,6.0,5.0,224573067.0,224576214.0,3147.0,175939332.0,175949107.0,9775.0,2,6,5,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
167471899,167435864,0.667957,18.0,0,26947844.0,4.0,9.0,167468812.0,167473235.0,4423.0,167432738.0,167447908.0,15170.0,3,7,18,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
88328921,88210835,3.93352,106.0,0,26947844.0,1.0,1.0,88315712.0,88329135.0,13423.0,88210648.0,88214383.0,3735.0,2,11,2,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
143804379,25480782,0.443149,15.0,0,33848688.0,3.0,2.0,143803041.0,143815396.0,12355.0,25479149.0,25481360.0,2211.0,1,10,3,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
224575945,175939687,0.384062,13.0,0,33848688.0,6.0,5.0,224573067.0,224576214.0,3147.0,175939332.0,175949107.0,9775.0,2,6,5,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
178375245,134951530,0.295432,10.0,0,33848688.0,1.0,2.0,178374985.0,178379549.0,4564.0,134951305.0,134952576.0,1271.0,1,5,4,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
220068283,219981559,0.265889,9.0,0,33848688.0,5.0,1.0,220063974.0,220076020.0,12046.0,219981543.0,219983203.0,1660.0,3,10,4,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
88328921,88210835,4.04742,137.0,0,33848688.0,1.0,1.0,88315712.0,88329135.0,13423.0,88210648.0,88214383.0,3735.0,2,11,2,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
143804379,25480782,0.252183,7.0,0,27757670.0,3.0,2.0,143803041.0,143815396.0,12355.0,25479149.0,25481360.0,2211.0,1,10,3,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
224575945,175939687,0.360261,10.0,0,27757670.0,6.0,5.0,224573067.0,224576214.0,3147.0,175939332.0,175949107.0,9775.0,2,6,5,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
178375245,134951530,0.360261,10.0,0,27757670.0,1.0,2.0,178374985.0,178379549.0,4564.0,134951305.0,134952576.0,1271.0,1,5,4,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
220068283,219981559,0.360261,10.0,0,27757670.0,5.0,1.0,220063974.0,220076020.0,12046.0,219981543.0,219983203.0,1660.0,3,10,4,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
88328921,88210835,4.39518,122.0,0,27757670.0,1.0,1.0,88315712.0,88329135.0,13423.0,88210648.0,88214383.0,3735.0,2,11,2,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
22215326,179433116,0.923894,26.0,0,28141755.0,2.0,3.0,22214840.0,22216179.0,1339.0,179432071.0,179434295.0,2224.0,4,2,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
16602799,256719298,0.292809,10.0,0,34152006.0,9.0,4.0,16601750.0,16617586.0,15836.0,256712433.0,256721805.0,9372.0,6,17,24,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
22215326,179433116,1.43476,49.0,0,34152006.0,2.0,3.0,22214840.0,22216179.0,1339.0,179432071.0,179434295.0,2224.0,4,2,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
11564038,11242269,1.82023,46.0,0,25271544.0,1.0,2.0,11563544.0,11568791.0,5247.0,11238776.0,11248239.0,9463.0,3,3,5,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
178375245,134951530,0.237421,6.0,0,25271544.0,1.0,2.0,178374985.0,178379549.0,4564.0,134951305.0,134952576.0,1271.0,1,5,4,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
150532175,213001866,0.225775,4.0,0,17716775.0,6.0,4.0,150530306.0,150551727.0,21421.0,213001231.0,213009505.0,8274.0,1,7,4,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
303132561,240451666,0.62088,11.0,0,17716775.0,1.0,1.0,303132398.0,303134412.0,2014.0,240450534.0,240452106.0,1572.0,1,3,3,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
11564038,11242269,1.41109,25.0,0,17716775.0,1.0,2.0,11563544.0,11568791.0,5247.0,11238776.0,11248239.0,9463.0,3,3,5,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
22215326,179433116,0.790212,14.0,0,17716775.0,2.0,3.0,22214840.0,22216179.0,1339.0,179432071.0,179434295.0,2224.0,4,2,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
88328921,88210835,4.68881,147.0,0,31351217.0,1.0,1.0,88315712.0,88329135.0,13423.0,88210648.0,88214383.0,3735.0,2,11,2,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
88328921,88210835,4.75005,124.0,0,26104979.0,1.0,1.0,88315712.0,88329135.0,13423.0,88210648.0,88214383.0,3735.0,2,11,2,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
209484461,273585849,0.34738,9.0,1,25908204.0,2.0,1.0,209484180.0,209488328.0,4148.0,273584512.0,273586069.0,1557.0,1,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
23958999,36195461,9.26347,240.0,6,25908204.0,17.0,7.0,23954465.0,23959087.0,4622.0,36194999.0,36202717.0,7718.0,2,17,7,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
22215326,179433116,0.733358,19.0,0,25908204.0,2.0,3.0,22214840.0,22216179.0,1339.0,179432071.0,179434295.0,2224.0,4,2,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
88328921,88210835,3.20362,83.0,0,25908204.0,1.0,1.0,88315712.0,88329135.0,13423.0,88210648.0,88214383.0,3735.0,2,11,2,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
23958999,36195461,10.4084,219.0,6,21040701.0,17.0,7.0,23954465.0,23959087.0,4622.0,36194999.0,36202717.0,7718.0,2,17,7,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
22215326,179433116,0.522796,11.0,0,21040701.0,2.0,3.0,22214840.0,22216179.0,1339.0,179432071.0,179434295.0,2224.0,4,2,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
226036217,226029464,0.950539,20.0,0,21040701.0,9.0,7.0,226033584.0,226052526.0,18942.0,226021783.0,226029864.0,8081.0,5,12,7,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
88328921,88210835,3.1843,67.0,0,21040701.0,1.0,1.0,88315712.0,88329135.0,13423.0,88210648.0,88214383.0,3735.0,2,11,2,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
11564038,11242269,1.9191,48.0,0,25011781.0,1.0,2.0,11563544.0,11568791.0,5247.0,11238776.0,11248239.0,9463.0,3,3,5,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
22215326,179433116,1.39934,35.0,0,25011781.0,2.0,3.0,22214840.0,22216179.0,1339.0,179432071.0,179434295.0,2224.0,4,2,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
179433140,22215303,0.239887,6.0,7,25011781.0,3.0,2.0,179432071.0,179434295.0,2224.0,22214840.0,22216179.0,1339.0,7,4,2,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6279971,148937947,0.399812,10.0,2,25011781.0,2.0,6.0,6279708.0,6280173.0,465.0,148937916.0,148943149.0,5233.0,2,3,6,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
226036217,226029464,1.51928,38.0,0,25011781.0,9.0,7.0,226033584.0,226052526.0,18942.0,226021783.0,226029864.0,8081.0,5,12,7,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
274384166,72738221,0.196528,5.0,4,25441629.0,1.0,2.0,274383766.0,274409275.0,25509.0,72729302.0,72738636.0,9334.0,1,8,3,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
11564038,11242269,1.92598,49.0,0,25441629.0,1.0,2.0,11563544.0,11568791.0,5247.0,11238776.0,11248239.0,9463.0,3,3,5,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
22215326,179433116,1.13986,29.0,0,25441629.0,2.0,3.0,22214840.0,22216179.0,1339.0,179432071.0,179434295.0,2224.0,4,2,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6279971,148937947,0.550279,14.0,2,25441629.0,2.0,6.0,6279708.0,6280173.0,465.0,148937916.0,148943149.0,5233.0,2,3,6,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
226036217,226029464,1.415,36.0,0,25441629.0,9.0,7.0,226033584.0,226052526.0,18942.0,226021783.0,226029864.0,8081.0,5,12,7,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1591400,168184217,0.156109,5.0,0,32028957.0,1.0,2.0,1571478.0,1591655.0,20177.0,168179210.0,168220211.0,41001.0,1,17,11,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
11564038,11242269,1.28009,41.0,0,32028957.0,1.0,2.0,11563544.0,11568791.0,5247.0,11238776.0,11248239.0,9463.0,3,3,5,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
217958499,217947800,0.312217,10.0,12,32028957.0,5.0,6.0,217953019.0,217965311.0,12292.0,217945088.0,217952353.0,7265.0,1,1,13,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
16098607,16326149,0.156109,5.0,0,32028957.0,6.0,14.0,16090658.0,16105425.0,14767.0,16311355.0,16327632.0,16277.0,1,7,15,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
224575945,175939687,0.249774,8.0,0,32028957.0,6.0,5.0,224573067.0,224576214.0,3147.0,175939332.0,175949107.0,9775.0,2,6,5,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
88328921,88210835,3.30951,106.0,0,32028957.0,1.0,1.0,88315712.0,88329135.0,13423.0,88210648.0,88214383.0,3735.0,2,11,2,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
303132561,240451666,1.38978,30.0,0,21586196.0,1.0,1.0,303132398.0,303134412.0,2014.0,240450534.0,240452106.0,1572.0,1,3,3,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
22215326,179433116,1.01917,22.0,0,21586196.0,2.0,3.0,22214840.0,22216179.0,1339.0,179432071.0,179434295.0,2224.0,4,2,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6279971,148937947,0.602237,13.0,2,21586196.0,2.0,6.0,6279708.0,6280173.0,465.0,148937916.0,148943149.0,5233.0,2,3,6,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
88328921,88210835,4.58626,99.0,0,21586196.0,1.0,1.0,88315712.0,88329135.0,13423.0,88210648.0,88214383.0,3735.0,2,11,2,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
303132561,240451666,1.27453,34.0,0,26676494.0,1.0,1.0,303132398.0,303134412.0,2014.0,240450534.0,240452106.0,1572.0,1,3,3,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1591400,168184217,0.149945,4.0,0,26676494.0,1.0,2.0,1571478.0,1591655.0,20177.0,168179210.0,168220211.0,41001.0,1,17,11,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
11564038,11242269,1.79934,48.0,0,26676494.0,1.0,2.0,11563544.0,11568791.0,5247.0,11238776.0,11248239.0,9463.0,3,3,5,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
182465528,182459680,0.299889,8.0,0,26676494.0,2.0,9.0,182465096.0,182475496.0,10400.0,182449947.0,182463761.0,13814.0,2,20,11,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
88328921,88210835,5.39801,144.0,0,26676494.0,1.0,1.0,88315712.0,88329135.0,13423.0,88210648.0,88214383.0,3735.0,2,11,2,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
303132561,240451666,1.41877,31.0,0,21849863.0,1.0,1.0,303132398.0,303134412.0,2014.0,240450534.0,240452106.0,1572.0,1,3,3,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
11564038,11242269,2.88331,63.0,0,21849863.0,1.0,2.0,11563544.0,11568791.0,5247.0,11238776.0,11248239.0,9463.0,3,3,5,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
182465528,182459680,0.457669,10.0,0,21849863.0,2.0,9.0,182465096.0,182475496.0,10400.0,182449947.0,182463761.0,13814.0,2,20,11,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
88328921,88210835,5.26319,115.0,0,21849863.0,1.0,1.0,88315712.0,88329135.0,13423.0,88210648.0,88214383.0,3735.0,2,11,2,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
49646738,49668741,1.36505,25.0,0,18314372.0,8.0,8.0,49638181.0,49666926.0,28745.0,49668126.0,49672715.0,4589.0,2,7,8,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
209484461,273585849,0.218408,4.0,1,18314372.0,2.0,1.0,209484180.0,209488328.0,4148.0,273584512.0,273586069.0,1557.0,1,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
11564038,11242269,1.31045,24.0,0,18314372.0,1.0,2.0,11563544.0,11568791.0,5247.0,11238776.0,11248239.0,9463.0,3,3,5,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
23958999,36195461,12.067,221.0,6,18314372.0,17.0,7.0,23954465.0,23959087.0,4622.0,36194999.0,36202717.0,7718.0,2,17,7,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
22215326,179433116,1.25584,23.0,0,18314372.0,2.0,3.0,22214840.0,22216179.0,1339.0,179432071.0,179434295.0,2224.0,4,2,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
179433138,22215305,0.218408,4.0,9,18314372.0,3.0,2.0,179432071.0,179434295.0,2224.0,22214840.0,22216179.0,1339.0,7,4,2,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6279971,148937947,0.655223,12.0,2,18314372.0,2.0,6.0,6279708.0,6280173.0,465.0,148937916.0,148943149.0,5233.0,2,3,6,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
164418980,144666537,0.327612,6.0,13,18314372.0,1.0,1.0,164418924.0,164419763.0,839.0,144666038.0,144670524.0,4486.0,2,1,11,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
88328921,88210835,6.44303,118.0,0,18314372.0,1.0,1.0,88315712.0,88329135.0,13423.0,88210648.0,88214383.0,3735.0,2,11,2,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
148539910,216747826,0.187275,6.0,0,32038453.0,1.0,2.0,148539671.0,148540135.0,464.0,216746339.0,216762961.0,16622.0,1,1,4,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
143162517,281126153,0.12485,4.0,14,32038453.0,3.0,2.0,143161505.0,143164051.0,2546.0,281124655.0,281126442.0,1787.0,5,2,5,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
11564038,11242269,2.34094,75.0,0,32038453.0,1.0,2.0,11563544.0,11568791.0,5247.0,11238776.0,11248239.0,9463.0,3,3,5,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
217958499,217947800,0.37455,12.0,12,32038453.0,5.0,6.0,217953019.0,217965311.0,12292.0,217945088.0,217952353.0,7265.0,1,1,13,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
239334320,239346848,3.83914,123.0,0,32038453.0,7.0,7.0,239326471.0,239337775.0,11304.0,239339326.0,239352162.0,12836.0,8,10,19,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
22215326,179433116,1.09244,35.0,0,32038453.0,2.0,3.0,22214840.0,22216179.0,1339.0,179432071.0,179434295.0,2224.0,4,2,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
