LeftBreakpoint,RightBreakpoint,FFPM,Total_Count_(SC+RC),Splice_Site,Total_Mapped_Reads,Left_Exon,Right_Exon,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,exon_count5,exon_count3,LeftStrand__,LeftStrand_+,RightStrand__,RightStrand_+,Chromosome_Feature_Intrachromosomal,Chromosome_Feature_Interchromosomal,Same_Strand_Yes,Same_Strand_No,Reciprocal_Fusion_No,Reciprocal_Fusion_Yes,Splice_Pattern_FrameShift,Splice_Pattern_InFrame,Splice_Pattern_Unknown,Splice_Pattern_Class_CanonicalPattern,Splice_Pattern_Class_NonCanonicalPattern,5_loc_S,5_loc_E,5_loc_M,3_loc_E,3_loc_S,3_loc_M,3_loc_O,alternative_junction_Yes,alternative_junction_No
18848095,6094099,0.5069,2.0,4,3945551,9,3.0,18842553,18849741,7188,6092682,6095080,2398,1,11,9,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
10639368,17767793,0.5096,2.0,0,3924647,2,3.0,10638878,10640941,2063,17767050,17768379,1329,1,7,6,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
26235779,24840620,0.758,3.0,1,3957784,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
16047242,11132865,0.7602,3.0,0,3946330,4,7.0,16044662,16049803,5141,11131578,11135465,3887,1,6,7,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
10836510,10859913,0.5055,2.0,0,3956479,15,2.0,10835735,10840872,5137,10858232,10860322,2090,2,16,7,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
10836510,10859913,0.2531,2.0,0,7902015,15,2.0,10835735,10840872,5137,10858232,10860322,2090,2,16,7,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
10042722,10046017,0.8628,3.0,0,3477052,1,3.0,10039198,10043066,3868,10045174,10047453,2279,1,14,4,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
13522254,10208897,0.7546,3.0,0,3975616,5,4.0,13520325,13523918,3593,10207727,10210231,2504,1,12,4,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
3263442,11843158,0.0894,3.0,21,33557047,1,1.0,3262222,3263642,1420,11842236,11843361,1125,1,3,3,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
9485494,30329368,0.4951,6.0,0,12118764,1,3.0,9484316,9486002,1686,30329039,30330944,1905,1,2,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
10653957,10633836,3.6128,13.0,0,3598317,2,1.0,10651744,10657282,5538,10633619,10639036,5417,1,5,8,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
25619156,25059179,0.22,2.0,0,9090909,5,9.0,25618606,25620223,1617,25056025,25062670,6645,1,7,20,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
13522254,10208897,0.6553,2.0,0,3052037,5,4.0,13520325,13523918,3593,10207727,10210231,2504,1,12,4,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
17462368,19721655,0.7575,3.0,16,3960396,6,9.0,17459873,17462516,2643,19721465,19723307,1842,3,6,9,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24615723,21342827,1.3297,5.0,0,3760247,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
1605816,1599614,2.2874,9.0,0,3934598,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
7535613,7483445,2.2233,8.0,0,3598255,7,1.0,7533946,7536496,2550,7483159,7483861,702,3,9,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
24615723,21342827,2.0545,8.0,0,3893892,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
24615723,21342827,2.1585,5.0,0,2316423,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
5483744,5486768,1.0101,4.0,22,3960004,7,5.0,5481665,5486105,4440,5486273,5489132,2859,2,13,6,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
1605816,1599614,1.2739,5.0,0,3924955,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
4434127,4378400,0.7599,3.0,23,3947888,2,2.0,4433047,4435305,2258,4377097,4379575,2478,3,8,3,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24615723,21342827,3.0112,12.0,0,3985122,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
7978266,7298994,1.4637,7.0,24,4782401,2,1.0,7976424,7978810,2386,7297765,7299930,2165,1,4,3,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1605816,1599614,0.6356,2.0,0,3146633,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
19537529,10081731,0.7631,3.0,0,3931333,3,2.0,19537090,19538820,1730,10079998,10082057,2059,1,6,6,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
26235779,24840620,0.75,5.0,1,6666667,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24615723,21342827,1.9082,5.0,0,2620270,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
10836510,10859913,1.7734,7.0,0,3947220,15,2.0,10835735,10840872,5137,10858232,10860322,2090,2,16,7,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
11465197,11459003,0.2931,2.0,0,6823610,1,3.0,11464934,11469207,4273,11456802,11463896,7094,2,10,12,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0
26235779,24840620,1.0,4.0,1,4000000,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
29832501,29848371,0.5042,2.0,0,3966680,1,15.0,29818970,29833016,14046,29844621,29853466,8845,1,49,31,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
1605816,1599614,0.7601,3.0,0,3946849,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
13573491,13591228,2.2822,9.0,0,3943563,7,7.0,13572885,13575639,2754,13588948,13593662,4714,3,11,16,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
4434127,4378400,0.5062,2.0,23,3951008,2,2.0,4433047,4435305,2258,4377097,4379575,2478,3,8,3,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
13884184,21648530,0.1656,2.0,6,12077295,2,1.0,13883167,13885063,1896,21647821,21649567,1746,8,3,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24615723,21342827,1.7922,7.0,0,3905814,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
13573491,13591228,1.1408,4.0,0,3506311,7,7.0,13572885,13575639,2754,13588948,13593662,4714,3,11,16,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
5536047,8447612,1.5121,6.0,0,3967992,1,1.0,5535845,5538250,2405,8447378,8451569,4191,2,5,12,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
1605816,1599614,1.0311,4.0,0,3879352,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
29724362,29797646,1.524,5.0,0,3280840,1,2.0,29716350,29724748,8398,29796081,29798836,2755,1,19,12,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
9485494,30329368,0.4406,14.0,0,31774853,1,3.0,9484316,9486002,1686,30329039,30330944,1905,1,2,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
16263699,16174672,0.5125,2.0,0,3902439,6,8.0,16260803,16265270,4467,16174001,16176172,2171,1,8,10,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
10836510,10859913,1.27,5.0,0,3937008,15,2.0,10835735,10840872,5137,10858232,10860322,2090,2,16,7,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
17449747,18542373,2.5182,10.0,0,3971091,6,2.0,17446818,17450742,3924,18542060,18542690,630,2,7,2,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
21269379,21268452,2.3215,9.0,20,3876804,26,3.0,21269149,21276017,6868,21268194,21269031,837,1,26,3,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1
24615723,21342827,4.2976,17.0,0,3955696,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
18208094,18211075,1.9357,3.0,0,1549827,1,3.0,18205235,18208218,2983,18208253,18211644,3391,2,10,12,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
17449747,18542373,1.2693,5.0,0,3939179,6,2.0,17446818,17450742,3924,18542060,18542690,630,2,7,2,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
24615723,21342827,1.5192,6.0,0,3949447,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
9496577,9513581,0.6298,15.0,0,23817085,2,6.0,9495983,9497313,1330,9511859,9516688,4829,1,2,10,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
1605816,1599614,1.2566,2.0,0,1591596,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
13573491,13591228,0.6194,2.0,0,3228931,7,7.0,13572885,13575639,2754,13588948,13593662,4714,3,11,16,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
13884192,21648538,0.65,2.0,3,3076923,2,1.0,13883167,13885063,1896,21647821,21649567,1746,8,3,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
15393310,690249,0.1865,2.0,25,10723861,1,1.0,15393047,15399419,6372,688813,690460,1647,3,21,8,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24615723,21342827,4.2831,5.0,0,1167379,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
26235779,24840620,2.5,10.0,1,4000000,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
17462369,19721654,0.5057,2.0,12,3954914,6,9.0,17459873,17462516,2643,19721465,19723307,1842,3,6,9,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24615723,21342827,2.5085,9.0,0,3587802,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
21268380,21270720,1.4765,4.0,0,2709109,3,21.0,21268194,21269031,837,21269149,21276017,6868,1,3,26,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1
13522254,10208897,1.0141,4.0,0,3944384,5,4.0,13520325,13523918,3593,10207727,10210231,2504,1,12,4,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
18149839,29883500,2.7767,11.0,0,3961537,2,16.0,18149197,18151295,2098,29882121,29887414,5293,1,5,20,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
24615723,21342827,3.0361,12.0,0,3952439,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
17449747,18542373,1.0162,4.0,0,3936233,6,2.0,17446818,17450742,3924,18542060,18542690,630,2,7,2,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
24615723,21342827,2.6898,8.0,0,2974199,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
18149839,29883500,1.5092,6.0,0,3975616,2,16.0,18149197,18151295,2098,29882121,29887414,5293,1,5,20,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
24615723,21342827,2.6116,8.0,0,3063256,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
15100061,77252,2.044,8.0,26,3913894,8,2.0,15098041,15100783,2742,76481,77672,1191,2,9,2,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
18848095,6094099,0.76,2.0,4,2631579,9,3.0,18842553,18849741,7188,6092682,6095080,2398,1,11,9,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
24615723,21342827,1.8625,6.0,0,3221477,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
18149839,29883500,3.867,12.0,0,3103181,2,16.0,18149197,18151295,2098,29882121,29887414,5293,1,5,20,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
13573491,13591228,1.2665,5.0,0,3947888,7,7.0,13572885,13575639,2754,13588948,13593662,4714,3,11,16,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
24615723,21342827,1.0312,3.0,0,2909232,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
24615723,21342827,1.0136,4.0,0,3946330,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
24615723,21342660,0.5625,2.0,0,3555556,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
26235779,24840620,2.25,9.0,1,4000000,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
16860569,16873544,2.2818,9.0,0,3944255,3,6.0,16855500,16861529,6029,16871578,16874367,2789,1,23,7,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1605816,1599614,1.0103,4.0,0,3959220,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
17449747,18542373,0.7618,3.0,0,3938042,6,2.0,17446818,17450742,3924,18542060,18542690,630,2,7,2,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
10836510,10859913,1.7706,7.0,0,3953462,15,2.0,10835735,10840872,5137,10858232,10860322,2090,2,16,7,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
18208094,18211075,0.7624,3.0,0,3934942,1,3.0,18205235,18208218,2983,18208253,18211644,3391,2,10,12,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
17203708,8587556,0.5093,2.0,0,3926959,1,3.0,17203010,17204346,1336,8586335,8588180,1845,1,2,5,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
22309259,22314366,0.5162,5.0,7,9686168,6,7.0,22308478,22311377,2899,22314089,22317070,2981,4,6,7,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
13573491,13591228,1.6809,4.0,0,2379678,7,7.0,13572885,13575639,2754,13588948,13593662,4714,3,11,16,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
24615723,21342827,1.2559,5.0,0,3981209,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
5045410,2360278,1.2545,5.0,0,3985652,3,3.0,5042240,5045556,3316,2359114,2362375,3261,1,3,5,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1
13884193,21648539,0.6085,3.0,27,4930156,2,1.0,13883167,13885063,1896,21647821,21649567,1746,8,3,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24615723,21342827,3.0348,12.0,0,3954132,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
17462369,19721654,0.5678,2.0,12,3522367,6,9.0,17459873,17462516,2643,19721465,19723307,1842,3,6,9,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24615723,21342827,1.948,7.0,0,3593429,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
1605816,1599614,0.5068,2.0,0,3946330,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
24615723,21342827,4.3655,17.0,0,3894170,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
24615723,21342827,2.4191,8.0,0,3307015,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
24615723,21342827,5.7751,7.0,0,1212100,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
17462369,19721654,1.2803,5.0,12,3905335,6,9.0,17459873,17462516,2643,19721465,19723307,1842,3,6,9,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
13884190,21648536,0.5086,2.0,28,3932363,2,1.0,13883167,13885063,1896,21647821,21649567,1746,8,3,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24615723,21342827,1.7937,7.0,0,3902548,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
13573491,13591228,1.2618,5.0,0,3962593,7,7.0,13572885,13575639,2754,13588948,13593662,4714,3,11,16,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
17462369,19721654,0.1116,3.0,12,26881720,6,9.0,17459873,17462516,2643,19721465,19723307,1842,3,6,9,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
19537529,10081731,1.2705,5.0,0,3935459,3,2.0,19537090,19538820,1730,10079998,10082057,2059,1,6,6,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
13573491,13591228,1.7839,7.0,0,3923987,7,7.0,13572885,13575639,2754,13588948,13593662,4714,3,11,16,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
7535404,7483288,6.1295,12.0,0,1957745,6,1.0,7533946,7536496,2550,7483159,7483861,702,3,9,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
9485494,30329368,1.0155,4.0,0,3938946,1,3.0,9484316,9486002,1686,30329039,30330944,1905,1,2,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
17203708,8587556,0.7672,3.0,0,3910323,1,3.0,17203010,17204346,1336,8586335,8588180,1845,1,2,5,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1605816,1599614,0.5063,2.0,0,3950227,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
26235779,24840620,0.7676,3.0,1,3908286,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
22309259,22314366,0.5056,2.0,7,3955696,6,7.0,22308478,22311377,2899,22314089,22317070,2981,4,6,7,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1874829,7216619,0.5104,2.0,17,3918495,4,2.0,1873624,1875660,2036,7214577,7216715,2138,1,6,2,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
24615723,21342827,1.0274,4.0,0,3893323,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
10653957,10633836,0.7957,3.0,0,3770265,2,1.0,10651744,10657282,5538,10633619,10639036,5417,1,5,8,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
26235781,24840622,4.095,16.0,7,3907204,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1605816,1599614,0.5085,2.0,0,3933137,9,3.0,1603359,1606243,2884,1598449,1601437,2988,2,10,11,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
13670988,13853795,0.7186,2.0,13,2783190,19,1.0,13666396,13671754,5358,13853699,13856297,2598,3,19,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
26235779,24840620,1.0109,4.0,1,3956870,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
9482691,9538889,0.7594,3.0,19,3950487,2,8.0,9482429,9483913,1484,9538233,9544755,6522,1,3,9,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1
17462369,19721654,0.5071,2.0,12,3943995,6,9.0,17459873,17462516,2643,19721465,19723307,1842,3,6,9,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
22309262,22314369,0.71,24.0,29,33802817,6,7.0,22308478,22311377,2899,22314089,22317070,2981,4,6,7,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
25619156,25059179,0.76,3.0,0,3947368,5,9.0,25618606,25620223,1617,25056025,25062670,6645,1,7,20,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
10653957,10633836,0.5124,2.0,0,3903201,2,1.0,10651744,10657282,5538,10633619,10639036,5417,1,5,8,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
25619156,25059179,1.2734,5.0,0,3926496,5,9.0,25618606,25620223,1617,25056025,25062670,6645,1,7,20,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
13573491,13591228,1.4283,4.0,0,2800532,7,7.0,13572885,13575639,2754,13588948,13593662,4714,3,11,16,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
22447977,22471573,0.5056,2.0,30,3955696,18,6.0,22447937,22454805,6868,22469245,22472706,3461,1,19,15,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
13884184,21648530,0.7595,3.0,6,3949967,2,1.0,13883167,13885063,1896,21647821,21649567,1746,8,3,3,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
18759404,18857289,0.38,3.0,31,7894737,5,1.0,18758699,18763503,4804,18855955,18858552,2597,1,6,4,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1
24615723,21342827,2.7865,11.0,0,3947605,1,2.0,24615253,24620053,4800,21339274,21343965,4691,2,11,14,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
20038967,20029143,0.768,3.0,0,3906250,1,2.0,20038670,20041210,2540,20028052,20030055,2003,1,9,2,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
26235779,24840620,1.6832,10.0,1,5941065,1,4.0,26235071,26238542,3471,24839090,24840806,1716,10,6,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
22309262,22314369,0.5065,2.0,29,3948667,6,7.0,22308478,22311377,2899,22314089,22317070,2981,4,6,7,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
19537529,10081731,0.8337,3.0,0,3598417,3,2.0,19537090,19538820,1730,10079998,10082057,2059,1,6,6,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
